customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,feedback_topic,churn_probability,origin,num_addons,status_venda,recommended_action,priority_score,churn_probability_display
3694-DELSO,Male,0,Yes,Yes,4.0,No,No,DSl,Yes,No,No,No,Yes,No,Mensal,No,Cartão de crédito,38.55,156.1,Satisfeito com os serviços,0.0,history_active,2,NORMAL,"O cliente tem DSL, ofereça upgrade para Fibra com desconto.",0.0,0.0%
2775-SEFEE,Male,0,No,Yes,0.0,Yes,Yes,DSl,Yes,Yes,No,Yes,No,No,2 anos,Yes,Débito automático,61.9,0.0,Satisfeito com os serviços,0.0,history_active,3,NORMAL,"""Cliente DSL satisfeito, ofereça upgrade para Fibra com desconto.""",0.0,0.0%
7271-AJDTL,Female,0,Yes,No,55.0,Yes,Yes,Fibra ótica,No,Yes,Yes,No,Yes,No,Mensal,Yes,Cartão de crédito,94.45,5073.1,Satisfeito com os serviços,0.0,history_active,3,NORMAL,"O cliente tem Fibra com baixo risco, ofereça agradecimento pela fidelidade.",0.0,0.0%
6419-ZTTLE,Male,1,Yes,No,23.0,Yes,No,Sem serviço de internet,No,No,No,No,No,No,1 ano,Yes,Fatura digital,20.75,485.2,Satisfeito com os serviços,0.0,history_active,0,NORMAL,"O cliente tem baixo risco, ofereça TechSupport grátis por 3 meses.",0.0,0.0%
3853-LYGAM,Male,0,No,No,17.0,Yes,Yes,Fibra ótica,No,No,Yes,Yes,No,Yes,Mensal,Yes,Débito automático,95.65,1640.0,Satisfeito com os serviços,0.0,history_active,3,NORMAL,"O cliente tem Fibra com baixo risco, ofereça agradecimento pela fidelidade.",0.0,0.0%
3417-TSCIC,Male,0,No,No,29.0,No,No,DSl,No,No,No,No,No,No,1 ano,Yes,Fatura física,24.85,788.05,Satisfeito com os serviços,0.0,history_active,0,NORMAL,"""Cliente DSL satisfeito, ofereça upgrade para Fibra com desconto.""",0.0,0.0%
0840-DFEZH,Female,0,No,No,7.0,Yes,Yes,Fibra ótica,No,No,No,No,No,No,Mensal,Yes,Fatura digital,75.35,564.65,Satisfeito com os serviços,0.0,history_active,0,NORMAL,"O cliente tem Fibra, ofereça agradecimento pela fidelidade.",0.0,0.0%
5740-YHGTW,Male,0,Yes,Yes,70.0,Yes,Yes,Fibra ótica,Yes,Yes,No,No,Yes,No,Mensal,Yes,Cartão de crédito,97.55,6669.05,Satisfeito com os serviços,0.0,history_active,3,NORMAL,"O cliente tem Fibra com baixo risco, ofereça agradecimento pela fidelidade.",0.0,0.0%
9112-WSNPU,Female,1,No,No,35.0,Yes,No,Fibra ótica,No,No,No,No,No,No,Mensal,No,Fatura digital,70.55,2419.0,Satisfeito com os serviços,0.0,history_active,0,NORMAL,"O cliente tem Fibra, ofereça agradecimento pela fidelidade.",0.0,0.0%
7923-IYJWY,Male,1,No,No,67.0,Yes,Yes,Fibra ótica,Yes,Yes,Yes,Yes,Yes,Yes,2 anos,Yes,Cartão de crédito,116.1,7839.85,Satisfeito com os serviços,0.0,history_active,6,NORMAL,"O cliente tem Fibra com baixo risco, ofereça agradecimento pela fidelidade.",0.0,0.0%
1934-MKPXS,Male,0,Yes,Yes,33.0,Yes,No,Sem serviço de internet,No,No,No,No,No,No,1 ano,No,Cartão de crédito,20.1,620.55,Satisfeito com os serviços,0.0,history_active,0,NORMAL,"O cliente tem baixo risco, ofereça TechSupport grátis por 3 meses.",0.0,0.0%
3283-WCWXT,Male,0,Yes,Yes,6.0,Yes,Yes,Sem serviço de internet,No,No,No,No,No,No,2 anos,No,Fatura física,25.4,153.3,Satisfeito com os serviços,0.0,history_active,0,NORMAL,"O cliente tem baixo risco, ofereça TechSupport grátis por 3 meses.",0.0,0.0%
5668-MEISB,Female,0,Yes,Yes,72.0,Yes,Yes,Fibra ótica,Yes,Yes,Yes,Yes,Yes,No,2 anos,No,Cartão de crédito,106.1,7657.4,Satisfeito com os serviços,0.0,history_active,5,NORMAL,"O cliente tem Fibra com 5 add-ons e baixo risco, ofereça agradecimento pela fidelidade.",0.0,0.0%
4091-TVOCN,Male,0,No,Yes,48.0,Yes,Yes,DSl,Yes,No,Yes,No,Yes,Yes,1 ano,Yes,Cartão de crédito,78.75,3682.45,Satisfeito com os serviços,0.0,history_active,4,NORMAL,"""O cliente tem DSL, ofereça upgrade para Fibra com desconto.""",0.0,0.0%
7157-SMCFK,Male,0,No,Yes,61.0,Yes,No,Sem serviço de internet,No,No,No,No,No,No,2 anos,No,Fatura física,19.75,1124.2,Satisfeito com os serviços,0.0,history_active,0,NORMAL,"O cliente tem baixo risco e está satisfeito, ofereça TechSupport grátis por 3 meses.",0.0,0.0%
5382-SOYZL,Male,0,No,No,22.0,Yes,Yes,Fibra ótica,No,No,No,No,Yes,Yes,Mensal,Yes,Fatura digital,95.1,2162.6,Satisfeito com os serviços,0.0,history_active,2,NORMAL,"O cliente tem Fibra, ofereça agradecimento pela fidelidade.",0.0,0.0%
7674-YTAFD,Female,0,No,No,33.0,Yes,No,Fibra ótica,No,Yes,No,Yes,No,No,1 ano,Yes,Débito automático,79.95,2684.85,Satisfeito com os serviços,0.0,history_active,2,NORMAL,"O cliente tem Fibra com baixo risco, ofereça agradecimento pela fidelidade.",0.0,0.0%
1099-GODLO,Female,0,Yes,Yes,1.0,Yes,No,Sem serviço de internet,No,No,No,No,No,No,2 anos,No,Fatura física,20.35,20.35,Satisfeito com os serviços,0.0,history_active,0,NORMAL,"O cliente tem baixo risco, ofereça TechSupport grátis por 3 meses.",0.0,0.0%
9921-EZKBY,Male,0,No,Yes,33.0,Yes,Yes,Fibra ótica,Yes,No,Yes,No,No,Yes,Mensal,Yes,Débito automático,95.3,3275.15,Satisfeito com os serviços,0.0,history_active,3,NORMAL,"O cliente tem Fibra, ofereça agradecimento pela fidelidade.",0.0,0.0%
8469-SNFFH,Male,0,Yes,No,70.0,Yes,Yes,DSl,Yes,Yes,Yes,Yes,Yes,No,1 ano,No,Débito automático,79.4,5528.9,Satisfeito com os serviços,0.0,history_active,5,NORMAL,"""O cliente tem DSL, ofereça upgrade para Fibra com desconto.""",0.0,0.0%
0281-CNTZX,Male,0,Yes,No,63.0,Yes,No,Sem serviço de internet,No,No,No,No,No,No,2 anos,Yes,Débito automático,19.95,1234.8,Satisfeito com os serviços,0.0,history_active,0,NORMAL,"O cliente tem baixo risco, ofereça TechSupport grátis por 3 meses.",0.0,0.0%
6522-YRBXD,Male,1,Yes,No,35.0,Yes,Yes,Fibra ótica,Yes,Yes,No,No,No,Yes,Mensal,Yes,Fatura digital,94.55,3365.4,Satisfeito com os serviços,0.0,history_active,3,NORMAL,"O cliente tem Fibra com baixo risco, ofereça agradecimento pela fidelidade.",0.0,0.0%
6828-HMKWP,Male,0,Yes,Yes,12.0,Yes,No,Sem serviço de internet,No,No,No,No,No,No,2 anos,No,Débito automático,21.05,262.05,Satisfeito com os serviços,0.0,history_active,0,NORMAL,"O cliente tem baixo risco e está satisfeito, ofereça TechSupport grátis por 3 meses.",0.0,0.0%
7562-UXTPG,Female,0,No,No,13.0,Yes,No,Fibra ótica,No,No,No,No,No,No,Mensal,Yes,Fatura física,70.15,886.7,Satisfeito com os serviços,0.0,history_active,0,NORMAL,"O cliente tem Fibra, ofereça agradecimento pela fidelidade.",0.0,0.0%
9351-LZYGF,Female,0,Yes,No,42.0,Yes,Yes,DSl,Yes,Yes,No,Yes,No,No,Mensal,Yes,Cartão de crédito,66.4,2727.8,Satisfeito com os serviços,0.0,history_active,3,NORMAL,"O cliente tem DSL com baixo risco, ofereça upgrade para Fibra com desconto.",0.0,0.0%
7964-VEXDG,Male,0,No,Yes,21.0,Yes,Yes,Fibra ótica,Yes,No,No,No,No,No,Mensal,No,Fatura digital,80.35,1747.2,Satisfeito com os serviços,0.0,history_active,1,NORMAL,"O cliente tem Fibra, ofereça TechSupport grátis por 3 meses.",0.0,0.0%
0902-XKXPN,Male,0,Yes,Yes,69.0,Yes,No,Sem serviço de internet,No,No,No,No,No,No,2 anos,No,Débito automático,20.2,1376.5,Satisfeito com os serviços,0.0,history_active,0,NORMAL,"O cliente tem baixo risco, ofereça TechSupport grátis por 3 meses.",0.0,0.0%
9373-WSLOY,Male,1,Yes,No,33.0,No,No,DSl,No,Yes,Yes,Yes,Yes,No,Mensal,Yes,Fatura digital,50.0,1750.85,Satisfeito com os serviços,0.0,history_active,4,NORMAL,"O cliente tem DSL e está satisfeito, ofereça upgrade para Fibra com desconto.",0.0,0.0%
4578-PHJYZ,Male,0,Yes,Yes,52.0,Yes,No,DSl,No,Yes,Yes,Yes,Yes,No,1 ano,Yes,Fatura digital,68.75,3482.85,Satisfeito com os serviços,0.0,history_active,4,NORMAL,"""O cliente tem DSL, ofereça upgrade para Fibra com desconto.""",0.0,0.0%
4132-POCZS,Male,0,Yes,No,52.0,No,No,DSl,Yes,No,No,No,No,Yes,Mensal,Yes,Fatura digital,39.9,2020.9,Satisfeito com os serviços,0.0,history_active,2,NORMAL,"O cliente tem DSL, ofereça upgrade para Fibra com desconto.",0.0,0.0%
6625-IUTTT,Male,0,No,No,67.0,Yes,No,DSl,Yes,No,Yes,No,No,Yes,2 anos,No,Débito automático,65.55,4361.55,Satisfeito com os serviços,0.0,history_active,3,NORMAL,"""O cliente tem DSL, ofereça upgrade para Fibra com desconto.""",0.0,0.0%
3796-ENZGF,Male,0,Yes,No,63.0,Yes,Yes,DSl,No,Yes,No,Yes,No,Yes,2 anos,No,Fatura física,67.25,4234.15,Satisfeito com os serviços,0.0,history_active,3,NORMAL,"""O cliente tem DSL, ofereça upgrade para Fibra com desconto.""",0.0,0.0%
4257-GAESD,Female,0,No,No,6.0,No,No,DSl,No,No,No,No,Yes,Yes,Mensal,No,Cartão de crédito,45.0,298.7,Satisfeito com os serviços,0.0,history_active,2,NORMAL,"Cliente DSL satisfeito, ofereça upgrade para Fibra com desconto.",0.0,0.0%
5847-MXBEO,Male,0,No,No,22.0,Yes,No,Sem serviço de internet,No,No,No,No,No,No,1 ano,No,Fatura física,20.3,475.1,Satisfeito com os serviços,0.0,history_active,0,NORMAL,"O cliente tem baixo risco e está satisfeito, ofereça TechSupport grátis por 3 meses.",0.0,0.0%
9504-DSHWM,Male,0,No,No,20.0,Yes,Yes,DSl,Yes,No,No,Yes,No,No,Mensal,No,Débito automático,59.2,1191.2,Satisfeito com os serviços,0.0,history_active,2,NORMAL,"O cliente tem DSL, ofereça upgrade para Fibra com desconto.",0.0,0.0%
1955-IBMMB,Male,0,No,No,59.0,Yes,No,Sem serviço de internet,No,No,No,No,No,No,2 anos,Yes,Débito automático,20.2,1192.3,Satisfeito com os serviços,0.0,history_active,0,NORMAL,"O cliente tem baixo risco, ofereça TechSupport grátis por 3 meses.",0.0,0.0%
0572-ZJKLT,Female,0,Yes,Yes,46.0,Yes,Yes,Fibra ótica,Yes,No,Yes,Yes,No,Yes,2 anos,No,Fatura física,99.65,4630.2,Satisfeito com os serviços,0.0,history_active,4,NORMAL,"O cliente tem Fibra com baixo risco, ofereça agradecimento pela fidelidade.",0.0,0.0%
8143-ETQTI,Female,0,Yes,Yes,23.0,Yes,No,Sem serviço de internet,No,No,No,No,No,No,2 anos,Yes,Fatura física,19.65,451.55,Satisfeito com os serviços,0.0,history_active,0,NORMAL,"O cliente tem baixo risco, ofereça TechSupport grátis por 3 meses.",0.0,0.0%
1167-OYZJF,Female,1,Yes,No,67.0,Yes,No,Sem serviço de internet,No,No,No,No,No,No,2 anos,Yes,Débito automático,20.05,1263.05,Satisfeito com os serviços,0.0,history_active,0,NORMAL,"O cliente tem baixo risco, ofereça TechSupport grátis por 3 meses.",0.0,0.0%
9798-OPFEM,Female,0,No,No,46.0,Yes,No,Sem serviço de internet,No,No,No,No,No,No,2 anos,Yes,Fatura digital,21.1,937.1,Satisfeito com os serviços,0.0,history_active,0,NORMAL,"O cliente tem baixo risco, ofereça TechSupport grátis por 3 meses.",0.0,0.0%
7746-AWNQW,Female,0,No,No,28.0,No,No,DSl,No,No,Yes,Yes,No,No,Mensal,Yes,Fatura física,35.75,961.4,Satisfeito com os serviços,0.0,history_active,2,NORMAL,"O cliente tem DSL, ofereça upgrade para Fibra com desconto.",0.0,0.0%
8851-RAGOV,Female,0,Yes,No,25.0,Yes,No,DSl,Yes,Yes,No,Yes,No,Yes,Mensal,Yes,Fatura física,71.05,1837.7,Satisfeito com os serviços,0.0,history_active,4,NORMAL,"O cliente tem DSL, ofereça upgrade para Fibra com desconto.",0.0,0.0%
9738-QLWTP,Male,0,No,No,39.0,Yes,No,Fibra ótica,No,No,Yes,Yes,No,No,1 ano,No,Fatura digital,81.9,3219.75,Satisfeito com os serviços,0.0,history_active,2,NORMAL,"O cliente tem Fibra com baixo risco, ofereça agradecimento pela fidelidade.",0.0,0.0%
0248-PGHBZ,Female,1,No,No,67.0,Yes,No,Fibra ótica,Yes,Yes,No,Yes,Yes,No,2 anos,Yes,Débito automático,92.45,6194.150000000001,Satisfeito com os serviços,0.0,history_active,4,NORMAL,"O cliente tem Fibra com baixo risco, ofereça agradecimento pela fidelidade.",0.0,0.0%
0463-TXOAK,Male,0,No,Yes,52.0,Yes,Yes,Sem serviço de internet,No,No,No,No,No,No,2 anos,No,Cartão de crédito,25.6,1334.5,Satisfeito com os serviços,0.0,history_active,0,NORMAL,"O cliente tem baixo risco, ofereça TechSupport grátis por 3 meses.",0.0,0.0%
9957-YODKZ,Male,1,Yes,No,6.0,Yes,Yes,Fibra ótica,No,No,Yes,No,No,No,Mensal,Yes,Fatura digital,80.8,457.1,Satisfeito com os serviços,0.0,history_active,1,NORMAL,"O cliente tem Fibra, ofereça agradecimento pela fidelidade.",0.0,0.0%
6048-QBXKL,Female,1,No,No,2.0,Yes,Yes,DSl,No,Yes,No,No,No,No,Mensal,Yes,Cartão de crédito,56.55,118.25,Satisfeito com os serviços,0.0,history_active,1,NORMAL,"O cliente tem DSL, ofereça upgrade para Fibra com desconto.",0.0,0.0%
6169-PGNCD,Female,0,No,No,57.0,Yes,No,DSl,Yes,Yes,Yes,Yes,Yes,No,2 anos,Yes,Cartão de crédito,74.3,4166.35,Satisfeito com os serviços,0.0,history_active,5,NORMAL,"O cliente tem DSL com baixo risco, ofereça upgrade para Fibra com desconto.",0.0,0.0%
0374-AACSZ,Female,0,No,No,1.0,Yes,No,DSl,Yes,No,No,No,No,No,Mensal,No,Fatura digital,50.15,50.15,Satisfeito com os serviços,0.0,history_active,1,NORMAL,"Cliente DSL satisfeito, ofereça upgrade para Fibra com desconto.",0.0,0.0%
2672-OJQZP,Female,0,No,No,1.0,Yes,No,DSl,No,No,No,No,No,No,Mensal,No,Fatura física,44.75,44.75,Satisfeito com os serviços,0.0,history_active,0,NORMAL,"""O cliente tem DSL, ofereça upgrade para Fibra com desconto.""",0.0,0.0%
9142-XMYJH,Female,0,No,No,29.0,Yes,No,Sem serviço de internet,No,No,No,No,No,No,Mensal,No,Cartão de crédito,19.35,601.6,Satisfeito com os serviços,0.0,history_active,0,NORMAL,"O cliente tem baixo risco, ofereça TechSupport grátis por 3 meses.",0.0,0.0%
9953-ZMKSM,Male,0,No,No,63.0,Yes,Yes,Sem serviço de internet,No,No,No,No,No,No,2 anos,No,Fatura física,25.25,1559.3,Satisfeito com os serviços,0.0,history_active,0,NORMAL,"O cliente tem baixo risco, ofereça TechSupport grátis por 3 meses.",0.0,0.0%
6563-VNPMN,Female,1,No,No,45.0,Yes,No,Fibra ótica,Yes,Yes,No,Yes,No,No,Mensal,Yes,Débito automático,85.7,3778.1,Satisfeito com os serviços,0.0,history_active,3,NORMAL,"O cliente tem Fibra com baixo risco, ofereça agradecimento pela fidelidade.",0.0,0.0%
2200-DSAAL,Female,0,No,No,68.0,Yes,Yes,DSl,No,Yes,Yes,No,Yes,Yes,2 anos,Yes,Fatura digital,80.65,5330.2,Satisfeito com os serviços,0.0,history_active,4,NORMAL,"""Cliente DSL satisfeito com contrato de dois anos, ofereça upgrade para Fibra com desconto.""",0.0,0.0%
2890-WFBHU,Female,0,No,No,59.0,Yes,Yes,DSl,Yes,Yes,Yes,Yes,No,Yes,1 ano,No,Cartão de crédito,79.85,4786.1,Satisfeito com os serviços,0.0,history_active,5,NORMAL,"""O cliente tem DSL, ofereça upgrade para Fibra com desconto.""",0.0,0.0%
1641-RQDAY,Female,1,Yes,Yes,32.0,Yes,Yes,Fibra ótica,No,Yes,No,No,Yes,Yes,Mensal,Yes,Fatura digital,100.4,3217.65,Satisfeito com os serviços,0.0,history_active,3,NORMAL,"O cliente tem Fibra, ofereça agradecimento pela fidelidade.",0.0,0.0%
4926-UMJZD,Female,0,Yes,No,31.0,Yes,No,DSl,No,No,No,Yes,No,No,Mensal,Yes,Fatura física,49.2,1498.55,Satisfeito com os serviços,0.0,history_active,1,NORMAL,"O cliente tem DSL, ofereça upgrade para Fibra com desconto.",0.0,0.0%
6980-CDGFC,Female,0,Yes,No,67.0,Yes,No,Sem serviço de internet,No,No,No,No,No,No,1 ano,Yes,Débito automático,20.85,1327.4,Satisfeito com os serviços,0.0,history_active,0,NORMAL,"O cliente tem baixo risco e está satisfeito, ofereça TechSupport grátis por 3 meses.",0.0,0.0%
4692-NNQRU,Female,0,Yes,No,21.0,Yes,No,Fibra ótica,No,No,Yes,Yes,No,No,1 ano,No,Fatura digital,79.2,1742.45,Satisfeito com os serviços,0.0,history_active,2,NORMAL,"O cliente tem Fibra com baixo risco, ofereça agradecimento pela fidelidade.",0.0,0.0%
3199-XGZCY,Female,0,No,No,8.0,Yes,Yes,Fibra ótica,No,No,No,No,No,No,Mensal,Yes,Fatura digital,75.25,576.7,Satisfeito com os serviços,0.0,history_active,0,NORMAL,"O cliente tem Fibra, ofereça agradecimento pela fidelidade.",0.0,0.0%
6621-YOBKI,Male,0,No,No,5.0,Yes,No,Sem serviço de internet,No,No,No,No,No,No,Mensal,No,Fatura física,20.35,92.75,Satisfeito com os serviços,0.0,history_active,0,NORMAL,"O cliente tem baixo risco, ofereça TechSupport grátis por 3 meses.",0.0,0.0%
6537-QLGEX,Female,0,No,No,16.0,No,No,DSl,Yes,No,No,No,Yes,No,Mensal,Yes,Fatura digital,38.9,664.4,Satisfeito com os serviços,0.0,history_active,2,NORMAL,"O cliente tem DSL, ofereça upgrade para Fibra com desconto.",0.0,0.0%
2282-YGNOR,Female,0,No,No,29.0,Yes,No,DSl,Yes,No,Yes,Yes,No,No,1 ano,No,Cartão de crédito,58.0,1734.5,Satisfeito com os serviços,0.0,history_active,3,NORMAL,"Cliente DSL satisfeito, ofereça upgrade para Fibra com desconto.",0.0,0.0%
7524-VRLPL,Male,1,No,No,69.0,Yes,Yes,DSl,Yes,No,Yes,Yes,No,Yes,2 anos,No,Cartão de crédito,74.1,5031.0,Satisfeito com os serviços,0.0,history_active,4,NORMAL,"O cliente tem DSL, ofereça upgrade para Fibra com desconto.",0.0,0.0%
3003-CMDUU,Female,0,Yes,No,25.0,Yes,No,Fibra ótica,No,No,No,Yes,Yes,Yes,Mensal,Yes,Fatura digital,95.15,2395.7,Satisfeito com os serviços,0.0,history_active,3,NORMAL,"O cliente tem Fibra, ofereça agradecimento pela fidelidade.",0.0,0.0%
1985-MBRYP,Female,0,No,No,43.0,Yes,No,Sem serviço de internet,No,No,No,No,No,No,2 anos,Yes,Débito automático,19.65,779.25,Satisfeito com os serviços,0.0,history_active,0,NORMAL,"O cliente tem baixo risco, ofereça TechSupport grátis por 3 meses.",0.0,0.0%
8672-OAUPW,Male,0,No,Yes,51.0,Yes,No,DSl,No,No,No,Yes,No,No,1 ano,No,Cartão de crédito,47.85,2356.75,Satisfeito com os serviços,0.0,history_active,1,NORMAL,"""O cliente tem DSL, ofereça upgrade para Fibra com desconto.""",0.0,0.0%
9750-BOOHV,Female,0,No,No,32.0,No,No,DSl,Yes,No,No,No,No,No,1 ano,No,Fatura física,30.15,927.65,Satisfeito com os serviços,0.0,history_active,1,NORMAL,"O cliente tem DSL, ofereça upgrade para Fibra com desconto.",0.0,0.0%
5243-SAOTC,Male,0,No,No,54.0,Yes,Yes,Fibra ótica,No,Yes,No,No,No,No,Mensal,Yes,Débito automático,79.85,4308.25,Satisfeito com os serviços,0.0,history_active,1,NORMAL,"O cliente tem Fibra, ofereça agradecimento pela fidelidade.",0.0,0.0%
5186-EJEGL,Male,0,No,No,9.0,Yes,No,DSl,Yes,No,Yes,Yes,Yes,No,Mensal,Yes,Fatura física,69.5,653.25,Satisfeito com os serviços,0.0,history_active,4,NORMAL,"""O cliente tem DSL, ofereça upgrade para Fibra com desconto.""",0.0,0.0%
5019-GQVCR,Male,1,No,No,43.0,Yes,Yes,Fibra ótica,No,No,No,No,Yes,No,Mensal,Yes,Fatura digital,84.85,3645.6,Satisfeito com os serviços,0.0,history_active,1,NORMAL,"O cliente tem Fibra com baixo risco, ofereça TechSupport grátis por 3 meses.",0.0,0.0%
7872-RDDLZ,Female,1,No,No,67.0,Yes,Yes,DSl,No,Yes,No,No,No,No,Mensal,No,Fatura digital,54.9,3725.5,Satisfeito com os serviços,0.0,history_active,1,NORMAL,"O cliente tem DSL, ofereça upgrade para Fibra com desconto.",0.0,0.0%
5956-YHHRX,Male,1,No,No,21.0,Yes,Yes,Fibra ótica,No,Yes,Yes,No,Yes,Yes,Mensal,Yes,Fatura digital,104.35,2271.85,Satisfeito com os serviços,0.0,history_active,4,NORMAL,"O cliente tem Fibra com baixo risco, ofereça agradecimento pela fidelidade.",0.0,0.0%
5397-NSKQG,Male,0,Yes,Yes,67.0,No,No,DSl,Yes,No,No,No,Yes,Yes,2 anos,No,Cartão de crédito,50.9,3281.65,Satisfeito com os serviços,0.0,history_active,3,NORMAL,"""O cliente tem DSL, ofereça upgrade para Fibra com desconto.""",0.0,0.0%
5630-IXDXV,Female,0,No,No,47.0,Yes,Yes,Fibra ótica,No,Yes,Yes,No,Yes,Yes,Mensal,Yes,Fatura digital,106.35,4849.1,Satisfeito com os serviços,0.0,history_active,4,NORMAL,"O cliente tem Fibra com baixo risco, ofereça agradecimento pela fidelidade.",0.0,0.0%
7794-JASDG,Male,0,No,No,1.0,Yes,No,DSl,Yes,No,No,No,No,No,Mensal,Yes,Fatura física,50.75,50.75,Satisfeito com os serviços,0.0,history_active,1,NORMAL,"O cliente tem DSL, ofereça upgrade para Fibra com desconto.",0.0,0.0%
8234-GSZYK,Male,0,No,No,43.0,Yes,Yes,Sem serviço de internet,No,No,No,No,No,No,2 anos,No,Débito automático,26.45,1110.05,Satisfeito com os serviços,0.0,history_active,0,NORMAL,"O cliente tem Fibra com satisfação geral, ofereça TechSupport grátis por 3 meses.",0.0,0.0%
0613-WUXUM,Female,0,Yes,Yes,70.0,Yes,No,Sem serviço de internet,No,No,No,No,No,No,2 anos,Yes,Fatura física,19.2,1401.4,Satisfeito com os serviços,0.0,history_active,0,NORMAL,"O cliente tem baixo risco e está satisfeito, ofereça TechSupport grátis por 3 meses.",0.0,0.0%
1154-HYWWO,Male,0,No,No,38.0,Yes,No,DSl,Yes,Yes,No,Yes,Yes,No,1 ano,No,Fatura física,70.6,2708.2,Satisfeito com os serviços,0.0,history_active,4,NORMAL,"Cliente DSL satisfeito, ofereça upgrade para Fibra com desconto.",0.0,0.0%
0674-DGMAQ,Male,1,Yes,No,32.0,Yes,Yes,Fibra ótica,No,Yes,Yes,No,No,Yes,Mensal,Yes,Fatura digital,93.5,2970.8,Satisfeito com os serviços,0.0,history_active,3,NORMAL,"O cliente tem Fibra com baixo risco, ofereça agradecimento pela fidelidade.",0.0,0.0%
5980-BDHPY,Male,0,Yes,No,72.0,Yes,Yes,DSl,Yes,Yes,Yes,Yes,Yes,Yes,2 anos,Yes,Débito automático,87.1,6230.1,Satisfeito com os serviços,0.0,history_active,6,NORMAL,"""O cliente tem DSL, ofereça upgrade para Fibra com desconto.""",0.0,0.0%
0623-GDISB,Female,0,No,No,1.0,Yes,No,DSl,Yes,No,No,No,No,No,Mensal,Yes,Débito automático,48.45,48.45,Satisfeito com os serviços,0.0,history_active,1,NORMAL,"O cliente tem DSL, ofereça upgrade para Fibra com desconto.",0.0,0.0%
8883-GRDWQ,Male,1,No,No,20.0,Yes,No,DSl,Yes,No,No,Yes,No,No,1 ano,No,Fatura física,54.0,1055.9,Satisfeito com os serviços,0.0,history_active,2,NORMAL,"""O cliente tem DSL, ofereça upgrade para Fibra com desconto.""",0.0,0.0%
2928-HLDBA,Female,0,No,No,6.0,Yes,No,Sem serviço de internet,No,No,No,No,No,No,Mensal,No,Fatura física,20.7,112.75,Satisfeito com os serviços,0.0,history_active,0,NORMAL,"O cliente tem baixo risco, ofereça TechSupport grátis por 3 meses.",0.0,0.0%
5914-GXMDA,Female,0,Yes,No,32.0,Yes,No,Sem serviço de internet,No,No,No,No,No,No,1 ano,No,Fatura física,19.3,593.2,Satisfeito com os serviços,0.0,history_active,0,NORMAL,"O cliente tem baixo risco, ofereça TechSupport grátis por 3 meses.",0.0,0.0%
5032-USPKF,Female,0,No,No,38.0,Yes,Yes,DSl,Yes,Yes,Yes,No,Yes,Yes,1 ano,No,Débito automático,84.1,3187.65,Satisfeito com os serviços,0.0,history_active,5,NORMAL,"""O cliente tem DSL, ofereça upgrade para Fibra com desconto.""",0.0,0.0%
5651-CRHKQ,Female,0,Yes,No,41.0,Yes,No,Fibra ótica,No,Yes,Yes,Yes,No,No,1 ano,Yes,Débito automático,86.2,3339.05,Satisfeito com os serviços,0.0,history_active,3,NORMAL,"O cliente tem Fibra com baixo risco, ofereça agradecimento pela fidelidade.",0.0,0.0%
1131-QQZEB,Male,1,Yes,No,71.0,Yes,Yes,Sem serviço de internet,No,No,No,No,No,No,2 anos,No,Débito automático,23.95,1756.2,Satisfeito com os serviços,0.0,history_active,0,NORMAL,"O cliente tem baixo risco, ofereça TechSupport grátis por 3 meses.",0.0,0.0%
5117-ZSMHQ,Female,0,Yes,Yes,71.0,Yes,Yes,DSl,Yes,Yes,Yes,Yes,Yes,Yes,2 anos,No,Débito automático,89.9,6342.7,Satisfeito com os serviços,0.0,history_active,6,NORMAL,"""O cliente tem DSL, ofereça upgrade para Fibra com desconto.""",0.0,0.0%
2501-XWWTZ,Male,0,No,No,11.0,Yes,No,Fibra ótica,No,No,No,No,No,No,Mensal,No,Fatura digital,70.2,760.05,Satisfeito com os serviços,0.0,history_active,0,NORMAL,"O cliente tem Fibra, ofereça agradecimento pela fidelidade.",0.0,0.0%
8050-WYBND,Female,0,No,Yes,22.0,No,No,DSl,No,No,Yes,No,Yes,Yes,1 ano,Yes,Cartão de crédito,49.45,1031.4,Satisfeito com os serviços,0.0,history_active,3,NORMAL,"""Cliente DSL satisfeito com baixo risco, ofereça upgrade para Fibra com desconto.""",0.0,0.0%
4676-WLUHT,Male,0,No,No,54.0,No,No,DSl,Yes,Yes,No,No,No,Yes,2 anos,No,Débito automático,46.2,2431.95,Satisfeito com os serviços,0.0,history_active,3,NORMAL,"""Cliente DSL satisfeito com baixo risco, ofereça upgrade para Fibra com desconto.""",0.0,0.0%
4781-ZXYGU,Male,0,Yes,Yes,1.0,Yes,No,Sem serviço de internet,No,No,No,No,No,No,Mensal,Yes,Débito automático,20.15,20.15,Satisfeito com os serviços,0.0,history_active,0,NORMAL,"O cliente tem baixo risco, ofereça TechSupport grátis por 3 meses.",0.0,0.0%
8164-OCKUJ,Female,0,Yes,Yes,59.0,Yes,No,Sem serviço de internet,No,No,No,No,No,No,2 anos,No,Fatura física,20.6,1286.0,Satisfeito com os serviços,0.0,history_active,0,NORMAL,"O cliente tem baixo risco, ofereça TechSupport grátis por 3 meses.",0.0,0.0%
